"word",sense_count,"pos"
"अंतर्राष्ट्रीय सीमांत क्षेत्र",1,"noun"
"अंतर्लंब",1,"noun"
"अंतर्लापिका",1,"noun"
"अंतर्लीन",3,"adjective"
"अंतर्वती",1,"adjective"
"अंतर्वती",1,"noun"
"अंतर्वत्नी",1,"adjective"
"अंतर्वत्नी",1,"noun"
"अंतर्वर्ग",1,"noun"
"अंतर्वर्ती",2,"adjective"
"अंतर्वस्तु",1,"noun"
"अंतर्वाणिज्य",1,"noun"
"अंतर्वाणी",1,"noun"
"अंतर्वाष्प",1,"noun"
"अंतर्विकार",2,"noun"
"अंतर्वेग",2,"noun"
"अंतर्वेगीज्वर",1,"noun"
"अंतर्वेद",3,"noun"
"अंतर्वेदना",1,"noun"
"अंतर्वेदी",1,"adjective"
"अंतर्वेदी",1,"noun"
"अंतर्वेध",1,"noun"
"अंतर्वेशिक",1,"noun"
"अंतर्वेश्म",1,"noun"
"अंतर्वेश्मिक",1,"noun"
"अंतर्हास",1,"noun"
"अंतर्हित",2,"adjective"
"अंतलघु",2,"noun"
"अंतवर्ण",1,"noun"
"अंतविदारण",1,"noun"
"अंतवेला",1,"noun"
"अंतशय्या",2,"noun"
"अंतश्छद",1,"noun"
"अंतश्छद्",1,"noun"
"अंतसद्",1,"noun"
"अंतसमय",1,"noun"
"अंतस्",2,"noun"
"अंतस्ताप",1,"noun"
"अंतस्थ",1,"adjective"
"अंतस्थ",1,"noun"
"अंतस्थ वर्ण",1,"noun"
"अंतस्थिति",1,"adjective"
"अंतस्नान",1,"noun"
"अंतस्सलिल",1,"adjective"
"अंतस्सलिला",1,"noun"
"अंतहीन",1,"adjective"
"अंताक्षरी",1,"noun"
"अंताराष्ट्रीय",1,"adjective"
"अंताराष्ट्रीय क्रिकेट परिषद",1,"noun"
"अंताराष्ट्रीय सीमा",1,"noun"
"अंतावरी",1,"noun"
"अंतावशायी",2,"noun"
"अंतावसायी",1,"adjective"
"अंतावसायी",2,"noun"
"अंतिक",2,"adjective"
"अंतिक",1,"noun"
"अंतिकता",1,"noun"
"अंतिम",2,"adjective"
"अंतिम चुनौती",1,"noun"
"अंतिम दम तक",1,"adverb"
"अंतिम निर्णायक खेल",1,"noun"
"अंतिम यात्रा",1,"noun"
"अंतिम वर्ण",2,"noun"
"अंतिम संस्कार",1,"noun"
"अंतिम समय",1,"noun"
"अंतिम साँसे गिनना",2,"verb"
"अंतिम सीमा",1,"noun"
"अंतिमयात्रा",1,"noun"
"अंतिमसफर",1,"noun"
"अंतिमेत्थम",2,"noun"
"अंतिमेत्थम्",1,"noun"
"अंतेवर",1,"noun"
"अंतेवासी",3,"adjective"
"अंतेवासी",4,"noun"
"अंत्य",2,"adjective"
"अंत्यकर्म",1,"noun"
"अंत्यज",2,"noun"
"अंत्यभ",3,"noun"
"अंत्ययुग",1,"noun"
"अंत्ययोनि",1,"noun"
"अंत्यवर्ण",3,"noun"
"अंत्यविदारण",1,"noun"
"अंत्यविपुला",1,"noun"
"अंत्या",2,"noun"
"अंत्याक्षर",2,"noun"
"अंत्याक्षरी",2,"noun"
"अंत्यानुप्रास",1,"noun"
"अंत्यावसायी",1,"noun"
"अंत्येष्टि",1,"noun"
"अंत्येष्टि संस्कार",1,"noun"
"अंत्र",1,"noun"
"अंत्रकूजन",1,"noun"
"अंत्रनिहित",1,"adjective"
"अंत्रप्रदाह",1,"noun"
"अंत्रवृद्धि",1,"noun"
"अंत्रांडवृद्धि",1,"noun"
"अंत्रालजी",1,"noun"
"अंत्री",1,"noun"
"अंदमान निकोबार",1,"noun"
"अंदर",1,"adverb"
"अंदर आना",1,"verb"
"अंदरसा",1,"noun"
"अंदरूनी",1,"adjective"
"अंदाज",3,"noun"
"अंदाज लगाना",1,"verb"
"अंदाज से",1,"adverb"
"अंदाजन",1,"adverb"
"अंदाजना",1,"verb"
"अंदाजपट्टी",1,"noun"
"अंदाजपीटी",1,"noun"
"अंदाज़",3,"noun"
"अंदाज़न",1,"adverb"
"अंदाज़पट्टी",1,"noun"
"अंदाज़पीटी",1,"noun"
"अंदाज़ा",1,"noun"
"अंदाजा",1,"noun"
"अंदाजा लगाना",1,"verb"
"अंदु",3,"noun"
"अंदुआ",1,"noun"
"अंदेशा",4,"noun"
"अंदोर",1,"noun"
"अंदोलन",1,"noun"
"अंदोह",2,"noun"
"अंध",3,"adjective"
"अंध",7,"noun"
"अंध कक्ष",1,"noun"
"अंध तमिस्र",1,"noun"
"अंध परंपरा",1,"noun"
"अंध भक्ति",1,"noun"
"अंध-परंपरा",1,"noun"
"अंध-विश्वास",1,"noun"
"अंध-विश्वासी",1,"adjective"
"अंध-विश्वासी",1,"noun"
"अंधक",1,"noun"
"अंधक मुनि",1,"noun"
"अंधकमुनि",1,"noun"
"अंधकार",2,"noun"
"अंधकारपूर्ण",1,"adjective"
"अंधकारमय",2,"adjective"
"अंधकारवन",1,"noun"
"अंधकारि",1,"noun"
"अंधकारी",1,"noun"
"अंधकूप",2,"noun"
"अंधकूप नरक",1,"noun"
"अंधखोपड़ी",1,"noun"
"अंधड़",1,"adjective"
"अंधड़",1,"noun"
"अंधतमस",1,"noun"
"अंधता",1,"noun"
"अंधतामिस्र",3,"noun"
"अंधतामिस्र नरक",1,"noun"
"अंधधुंध",1,"adverb"
"अंधपरंपरा",1,"noun"
"अंधपूतनाग्रह",1,"noun"
"अंधबक",1,"noun"
"अंधबाई",1,"noun"
"अंधबिंदु",1,"noun"
"अंधभक्ति",1,"noun"
"अंधरा",1,"noun"
"अंधरात्रि",1,"noun"
"अंधरी",2,"noun"
"अंधवायु",1,"noun"
"अंधविश्वास",1,"noun"
"अंधविश्वासी",1,"adjective"
"अंधविश्वासी",1,"noun"
"अंधस",1,"noun"
"अंधा",2,"adjective"
"अंधा",1,"noun"
"अंधा तारा",1,"noun"
"अंधा बगुला",1,"noun"
"अंधा सर्प",1,"noun"
"अंधाधुंध",1,"adverb"
"अंधाधुंध",2,"noun"
"अंधानुकरण",1,"noun"
"अंधानुयायिता",1,"noun"
"अंधापन",1,"noun"
"अंधार",1,"noun"
"अंधारी",1,"noun"
"अंधाहुली",2,"noun"
"अंधिका",5,"noun"
"अंधियार कोठरी",2,"noun"
"अंधियार-कोठरी",2,"noun"
"अंधियारा",1,"adjective"
"अंधियारा",1,"noun"
"अंधी",1,"noun"
"अंधु",1,"noun"
"अंधुल",1,"noun"
"अंधेर",3,"noun"
"अंधेर-खाता",1,"noun"
"अंधेरगर्दी",1,"noun"
"अंधेरना",2,"verb"
"अंधेरा",1,"adjective"
"अंधेरा",1,"noun"
"अंधेरा कमरा",1,"noun"
"अंधेराबन",1,"noun"
"अंधेरिया",4,"noun"
"अंधेरी",2,"noun"
"अंधेरी कोठरी",1,"noun"
"अंधेरी रात",1,"noun"
"अंधोटी",1,"noun"
"अंधोरी",1,"noun"
"अंधौरी",1,"noun"
"अंध्र",4,"noun"
"अंध्र भृत्य",1,"noun"
"अंध्र-भृत्य",1,"noun"
"अंध्रभृत्य",1,"noun"
"अंध्रवंश",1,"noun"
"अंपायर",1,"noun"
"अंपायरिंग",1,"noun"
"अंब",4,"noun"
"अंबक",2,"noun"
"अंबर",7,"noun"
"अंबरबेल",1,"noun"
"अंबराई",1,"noun"
"अंबराव",1,"noun"
"अंबरीष",3,"noun"
"अंबरीसक",1,"noun"
"अंबरौका",1,"noun"
"अंबल",1,"noun"
"अंबा",3,"noun"
"अंबा हलदी",1,"noun"
"अंबा हल्दी",1,"noun"
"अंबाड़ा",2,"noun"
"अंबाड़ी",2,"noun"
"अंबापोली",1,"noun"
"अंबार",3,"noun"
"अंबारी",2,"noun"
"अंबाला",2,"noun"
"अंबाला जिला",1,"noun"
"अंबाला शहर",1,"noun"
"अंबालिका",1,"noun"
"अंबासा",1,"noun"
"अंबासा शहर",1,"noun"
"अंबाहलदी",1,"noun"
"अंबाहल्दी",1,"noun"
"अंबिका",3,"noun"
"अंबिकापुर",1,"noun"
"अंबिकेय",3,"noun"
"अंबिया",1,"noun"
"अंबिरथा",1,"adjective"
"अंबी",1,"noun"
"अंबु",2,"noun"
"अंबुकंटक",1,"noun"
"अंबुकिरात",1,"noun"
"अंबुकेशी",1,"noun"
"अंबुचर",1,"adjective"
"अंबुचामर",1,"noun"
"अंबुज",5,"noun"
"अंबुजा",1,"noun"
"अंबुजासना",1,"noun"
"अंबुद",2,"noun"
"अंबुधर",1,"noun"
"अंबुधि",1,"noun"
"अंबुराज",1,"noun"
"अंबेडकर",1,"noun"
"अंबेडकर नगर",2,"noun"
"अंबेडकर नगर जिला",1,"noun"
"अंबेडकरनगर",2,"noun"
"अंबेडकरनगर जिला",1,"noun"
"अंबोह",1,"adjective"
"अंबोह",1,"noun"
"अंभ",1,"noun"
"अंभोज",4,"noun"
"अंभोधर",1,"noun"
"अंश",6,"noun"
"अंश संख्या",1,"noun"
"अंश-आवंटन",1,"noun"
"अंश-ग्रहण",1,"noun"
"अंश-विभाजन",1,"noun"
"अंशक",2,"noun"
"अंशकालिक",1,"adjective"
"अंशग्रहण",1,"noun"
"अंशदान",2,"noun"
"अंशधर",1,"noun"
"अंशधारी",1,"noun"
"अंशफलक",1,"noun"
"अंशी",2,"noun"
"अंशु",1,"noun"
"अंशुक",3,"noun"
"अंशुमंत",1,"noun"
"अंशुमन",1,"noun"
"अंशुमन्त",1,"noun"
"अंशुमान",4,"noun"
"अंशुमाली",2,"noun"
"अंशुल",1,"noun"
"अंस",1,"noun"
"अंसफलक",1,"noun"
"अउद्यमशील",1,"adjective"
"अउद्यमी",1,"adjective"
"अउद्योगी",1,"adjective"
"अऊत",1,"adjective"
"अऊत",1,"noun"
"अक",2,"noun"
"अकंटक",2,"adjective"
"अकंटक",1,"adverb"
"अकंप",1,"adjective"
"अकंपन",2,"noun"
"अकंपायमान",1,"adjective"
"अकंपित",1,"adjective"
"अकंपितता",1,"noun"
"अकड़",4,"noun"
"अकड़ दिखाना",1,"verb"
"अकड़न",1,"noun"
"अकड़ना",6,"verb"
"अकड़बाज",2,"adjective"
"अकड़बाज",1,"noun"
"अकड़बाज़",2,"adjective"
"अकड़बाज़",1,"noun"
"अकड़बाज़ी",1,"noun"
"अकड़बाजी",1,"noun"
"अकड़ा",1,"noun"
"अकड़ाव",1,"noun"
"अकड़ाहट",1,"noun"
"अकड़ू",1,"adjective"
"अकड़ैत",2,"adjective"
"अकत",1,"adjective"
"अकथ",2,"adjective"
"अकथनीय",2,"adjective"
"अकथित",1,"adjective"
"अकथ्य",2,"adjective"
"अकधक",1,"noun"
"अकपट",1,"adjective"
"अकपट",1,"noun"
"अकबक",1,"noun"
"अकबक बोलना",1,"verb"
"अकबकाना",1,"verb"
"अकबत",2,"noun"
"अकबर",1,"noun"
"अकबर महान",1,"noun"
"अकबरनामा",1,"noun"
"अकबरपुर",2,"noun"
"अकबरपुर जिला",1,"noun"
"अकबरपुर शहर",1,"noun"
"अकबरी",1,"adjective"
"अकबरी",1,"noun"
"अकमोला",1,"noun"
"अकम्प",1,"adjective"
"अकम्पन",2,"noun"
"अकम्पायमान",1,"adjective"
"अकम्पित",1,"adjective"
"अकम्पितता",1,"noun"
"अकर",4,"adjective"
"अकरकरा",1,"noun"
"अकरण",2,"adjective"
"अकरण",1,"noun"
"अकरणीय",1,"adjective"
"अकरा",2,"adjective"
"अकरा",3,"noun"
"अकरास",1,"noun"
"अकर्डियन",1,"noun"
"अकर्ता",1,"adjective"
"अकर्तार",1,"adjective"
"अकर्म",3,"noun"
"अकर्मक",1,"adjective"
"अकर्मक क्रिया",1,"noun"
"अकर्मठ",1,"adjective"
"अकर्मण्य",2,"adjective"
"अकर्मण्य व्यक्ति",1,"noun"
"अकर्मण्यता",2,"noun"
"अकर्मा",2,"adjective"
"अकर्मा",1,"noun"
"अकर्मी",1,"adjective"
"अकल",1,"noun"
"अकल दाढ़",1,"noun"
"अकल-सुरा",1,"noun"
"अकलंक",1,"adjective"
"अकलंकता",2,"noun"
"अकलंकित",1,"adjective"
"अकलंकी",1,"adjective"
"अकलङ्कता",1,"noun"
"अकलमंद",1,"adjective"
"अकलमंद",1,"noun"
"अकलसुरा",1,"noun"
"अकलात्मक",1,"adjective"
"अकलात्मकता",1,"noun"
"अकल्पनीय",1,"adjective"
"अकल्पित",2,"adjective"
"अकल्मष",1,"adjective"
"अकल्याण",2,"noun"
"अकल्याण कामी",1,"adjective"
"अकल्याणकारी",1,"adjective"
"अकशेरुकी",1,"noun"
"अकशेरुकी जंतु",1,"noun"
"अकशेरुकी जन्तु",1,"noun"
"अकशेरुकी प्राणी",1,"noun"
"अकसर",1,"adverb"
"अकसीर",1,"adjective"
"अकसीर",1,"noun"
"अकस्मात",1,"adverb"
"अकस्मात्",1,"adverb"
"अक़बर",1,"noun"
"अक़बर महान",1,"noun"
"अक़बरनामा",1,"noun"
"अक़ल",1,"noun"
"अक़ल चकराना",1,"verb"
"अक़लमंद व्यक्ति",1,"noun"
"अक़ीक़",1,"noun"
"अक़ीदत",2,"noun"
"अक़ीदतमंद",1,"adjective"
"अक़ीदतमन्द",1,"adjective"
"अक़ीदा",2,"noun"
"अक़्क़ल-बार",1,"noun"
"अक़्क़लबार",1,"noun"
"अक़्ल",1,"noun"
"अक़्लमंद",1,"adjective"
"अक़्लमंद",1,"noun"
"अक़्लमंद व्यक्ति",1,"noun"
"अक़्लमंदी",1,"noun"
"अक़्ली",1,"adjective"
"अकाउंट",1,"noun"
"अकाज",1,"adjective"
"अकाज",1,"noun"
"अकाजी",1,"adjective"
"अकाट",1,"adjective"
"अकाट्य",1,"adjective"
"अकादमिक",2,"adjective"
"अकादमी",3,"noun"
"अकादमी सदस्य",1,"noun"
"अकाम",1,"adjective"
"अकाम कर्म",1,"noun"
"अकामता",1,"noun"
"अकामी",1,"adjective"
"अकाय",1,"adjective"
"अकार",1,"noun"
"अकार अक्षर",1,"noun"
"अकारज",1,"adjective"
"अकारज",1,"noun"
"अकारण",1,"adjective"
"अकारण",2,"adverb"
"अकारत",1,"adjective"
"अकारथ",1,"adjective"
"अकारांत",1,"adjective"
"अकारादि",1,"adjective"
"अकारान्त",1,"adjective"
"अकार्डियन",1,"noun"
"अकार्बनिक",1,"adjective"
"अकार्य",1,"noun"
"अकार्यसाधक",1,"adjective"
"अकाल",1,"adjective"
"अकाल",2,"noun"
"अकाल प्रसूत",1,"adjective"
"अकाल मृत्यु",1,"noun"
"अकाल-ग्रस्त",1,"adjective"
"अकाल-पीड़ित",1,"adjective"
"अकालग्रस्त",1,"adjective"
"अकालजात",1,"adjective"
"अकालपीड़ित",1,"adjective"
